1000 1000000 10000 0.001 0.0956
2000 1000000 10000 0.002 0.1811
3000 1000000 10000 0.003 0.2565
4000 1000000 10000 0.004 0.3282
5000 1000000 10000 0.005 0.3917
6000 1000000 10000 0.006 0.4488
7000 1000000 10000 0.007 0.5035
8000 1000000 10000 0.008 0.5508
9000 1000000 10000 0.009 0.5933
10000 1000000 10000 0.01 0.6319
11000 1000000 10000 0.011 0.6682
12000 1000000 10000 0.012 0.6981
13000 1000000 10000 0.013 0.7296
14000 1000000 10000 0.014 0.7576
15000 1000000 10000 0.015 0.7795
16000 1000000 10000 0.016 0.8009
17000 1000000 10000 0.017 0.8209
18000 1000000 10000 0.018 0.8375
19000 1000000 10000 0.019 0.8535
20000 1000000 10000 0.02 0.8677
21000 1000000 10000 0.021 0.8799
22000 1000000 10000 0.022 0.8902
23000 1000000 10000 0.023 0.9012
24000 1000000 10000 0.024 0.9102
25000 1000000 10000 0.025 0.9171
26000 1000000 10000 0.026 0.9252
27000 1000000 10000 0.027 0.9311
28000 1000000 10000 0.028 0.9376
29000 1000000 10000 0.029 0.9436
30000 1000000 10000 0.03 0.9501
31000 1000000 10000 0.031 0.9553
32000 1000000 10000 0.032 0.9606
33000 1000000 10000 0.033 0.965
34000 1000000 10000 0.034 0.9676
35000 1000000 10000 0.035 0.9711
36000 1000000 10000 0.036 0.9741
37000 1000000 10000 0.037 0.9763
38000 1000000 10000 0.038 0.9788
39000 1000000 10000 0.039 0.9811
40000 1000000 10000 0.04 0.9831
41000 1000000 10000 0.041 0.9854
42000 1000000 10000 0.042 0.9866
43000 1000000 10000 0.043 0.9878
44000 1000000 10000 0.044 0.9888
45000 1000000 10000 0.045 0.9899
46000 1000000 10000 0.046 0.9908
47000 1000000 10000 0.047 0.9916
48000 1000000 10000 0.048 0.9923
49000 1000000 10000 0.049 0.9927
50000 1000000 10000 0.05 0.9933
51000 1000000 10000 0.051 0.9937
52000 1000000 10000 0.052 0.9943
53000 1000000 10000 0.053 0.9947
54000 1000000 10000 0.054 0.995
55000 1000000 10000 0.055 0.9956
56000 1000000 10000 0.056 0.9959
57000 1000000 10000 0.057 0.9965
58000 1000000 10000 0.058 0.9967
59000 1000000 10000 0.059 0.997
60000 1000000 10000 0.06 0.9971
61000 1000000 10000 0.061 0.9972
62000 1000000 10000 0.062 0.9975
63000 1000000 10000 0.063 0.9977
64000 1000000 10000 0.064 0.9979
65000 1000000 10000 0.065 0.9982
66000 1000000 10000 0.066 0.9983
67000 1000000 10000 0.067 0.9983
68000 1000000 10000 0.068 0.9983
69000 1000000 10000 0.069 0.9986
70000 1000000 10000 0.07 0.9987
71000 1000000 10000 0.071 0.9989
72000 1000000 10000 0.072 0.999
73000 1000000 10000 0.073 0.9993
74000 1000000 10000 0.074 0.9994
75000 1000000 10000 0.075 0.9994
76000 1000000 10000 0.076 0.9996
77000 1000000 10000 0.077 0.9996
78000 1000000 10000 0.078 0.9996
79000 1000000 10000 0.079 0.9997
80000 1000000 10000 0.08 0.9997
81000 1000000 10000 0.081 0.9997
82000 1000000 10000 0.082 0.9998
83000 1000000 10000 0.083 0.9998
84000 1000000 10000 0.084 0.9998
85000 1000000 10000 0.085 0.9998
86000 1000000 10000 0.086 0.9998
87000 1000000 10000 0.087 0.9998
88000 1000000 10000 0.088 0.9998
89000 1000000 10000 0.089 0.9998
90000 1000000 10000 0.09 0.9998
91000 1000000 10000 0.091 0.9998
92000 1000000 10000 0.092 0.9998
93000 1000000 10000 0.093 0.9998
94000 1000000 10000 0.094 0.9998
95000 1000000 10000 0.095 0.9998
96000 1000000 10000 0.096 0.9998
97000 1000000 10000 0.097 0.9998
98000 1000000 10000 0.098 0.9998
99000 1000000 10000 0.099 0.9999
100000 1000000 10000 0.1 0.9999
101000 1000000 10000 0.101 0.9999
102000 1000000 10000 0.102 0.9999
103000 1000000 10000 0.103 0.9999
104000 1000000 10000 0.104 0.9999
105000 1000000 10000 0.105 1.0
106000 1000000 10000 0.106 1.0
107000 1000000 10000 0.107 1.0
108000 1000000 10000 0.108 1.0
109000 1000000 10000 0.109 1.0
110000 1000000 10000 0.11 1.0
111000 1000000 10000 0.111 1.0
112000 1000000 10000 0.112 1.0
113000 1000000 10000 0.113 1.0
114000 1000000 10000 0.114 1.0
115000 1000000 10000 0.115 1.0
116000 1000000 10000 0.116 1.0
117000 1000000 10000 0.117 1.0
118000 1000000 10000 0.118 1.0
119000 1000000 10000 0.119 1.0
120000 1000000 10000 0.12 1.0
121000 1000000 10000 0.121 1.0
122000 1000000 10000 0.122 1.0
123000 1000000 10000 0.123 1.0
124000 1000000 10000 0.124 1.0
125000 1000000 10000 0.125 1.0
126000 1000000 10000 0.126 1.0
127000 1000000 10000 0.127 1.0
128000 1000000 10000 0.128 1.0
129000 1000000 10000 0.129 1.0
130000 1000000 10000 0.13 1.0
131000 1000000 10000 0.131 1.0
132000 1000000 10000 0.132 1.0
133000 1000000 10000 0.133 1.0
134000 1000000 10000 0.134 1.0
135000 1000000 10000 0.135 1.0
136000 1000000 10000 0.136 1.0
137000 1000000 10000 0.137 1.0
138000 1000000 10000 0.138 1.0
139000 1000000 10000 0.139 1.0
140000 1000000 10000 0.14 1.0
141000 1000000 10000 0.141 1.0
142000 1000000 10000 0.142 1.0
143000 1000000 10000 0.143 1.0
144000 1000000 10000 0.144 1.0
145000 1000000 10000 0.145 1.0
146000 1000000 10000 0.146 1.0
147000 1000000 10000 0.147 1.0
148000 1000000 10000 0.148 1.0
149000 1000000 10000 0.149 1.0
150000 1000000 10000 0.15 1.0
151000 1000000 10000 0.151 1.0
152000 1000000 10000 0.152 1.0
153000 1000000 10000 0.153 1.0
