100 100000 1000 0.001 0.094
200 100000 1000 0.002 0.185
300 100000 1000 0.003 0.262
400 100000 1000 0.004 0.337
500 100000 1000 0.005 0.394
600 100000 1000 0.006 0.448
700 100000 1000 0.007 0.495
800 100000 1000 0.008 0.541
900 100000 1000 0.009 0.589
1000 100000 1000 0.01 0.632
1100 100000 1000 0.011 0.671
1200 100000 1000 0.012 0.706
1300 100000 1000 0.013 0.73
1400 100000 1000 0.014 0.763
1500 100000 1000 0.015 0.786
1600 100000 1000 0.016 0.811
1700 100000 1000 0.017 0.826
1800 100000 1000 0.018 0.843
1900 100000 1000 0.019 0.861
2000 100000 1000 0.02 0.868
2100 100000 1000 0.021 0.879
2200 100000 1000 0.022 0.888
2300 100000 1000 0.023 0.903
2400 100000 1000 0.024 0.909
2500 100000 1000 0.025 0.916
2600 100000 1000 0.026 0.925
2700 100000 1000 0.027 0.934
2800 100000 1000 0.028 0.94
2900 100000 1000 0.029 0.943
3000 100000 1000 0.03 0.948
3100 100000 1000 0.031 0.958
3200 100000 1000 0.032 0.965
3300 100000 1000 0.033 0.972
3400 100000 1000 0.034 0.973
3500 100000 1000 0.035 0.974
3600 100000 1000 0.036 0.975
3700 100000 1000 0.037 0.977
3800 100000 1000 0.038 0.978
3900 100000 1000 0.039 0.982
4000 100000 1000 0.04 0.982
4100 100000 1000 0.041 0.983
4200 100000 1000 0.042 0.983
4300 100000 1000 0.043 0.983
4400 100000 1000 0.044 0.985
4500 100000 1000 0.045 0.985
4600 100000 1000 0.046 0.99
4700 100000 1000 0.047 0.99
4800 100000 1000 0.048 0.991
4900 100000 1000 0.049 0.991
5000 100000 1000 0.05 0.991
5100 100000 1000 0.051 0.991
5200 100000 1000 0.052 0.994
5300 100000 1000 0.053 0.994
5400 100000 1000 0.054 0.994
5500 100000 1000 0.055 0.994
5600 100000 1000 0.056 0.994
5700 100000 1000 0.057 0.995
5800 100000 1000 0.058 0.996
5900 100000 1000 0.059 0.996
6000 100000 1000 0.06 0.996
6100 100000 1000 0.061 0.997
6200 100000 1000 0.062 0.997
6300 100000 1000 0.063 0.997
6400 100000 1000 0.064 0.997
6500 100000 1000 0.065 0.997
6600 100000 1000 0.066 0.998
6700 100000 1000 0.067 0.998
6800 100000 1000 0.068 0.999
6900 100000 1000 0.069 0.999
7000 100000 1000 0.07 1.0
7100 100000 1000 0.071 1.0
7200 100000 1000 0.072 1.0
7300 100000 1000 0.073 1.0
7400 100000 1000 0.074 1.0
7500 100000 1000 0.075 1.0
7600 100000 1000 0.076 1.0
7700 100000 1000 0.077 1.0
7800 100000 1000 0.078 1.0
7900 100000 1000 0.079 1.0
8000 100000 1000 0.08 1.0
8100 100000 1000 0.081 1.0
8200 100000 1000 0.082 1.0
8300 100000 1000 0.083 1.0
8400 100000 1000 0.084 1.0
8500 100000 1000 0.085 1.0
8600 100000 1000 0.086 1.0
8700 100000 1000 0.087 1.0
8800 100000 1000 0.088 1.0
8900 100000 1000 0.089 1.0
9000 100000 1000 0.09 1.0
9100 100000 1000 0.091 1.0
9200 100000 1000 0.092 1.0
9300 100000 1000 0.093 1.0
9400 100000 1000 0.094 1.0
9500 100000 1000 0.095 1.0
