10 10000 100 0.001 0.1
20 10000 100 0.002 0.17
30 10000 100 0.003 0.26
40 10000 100 0.004 0.34
50 10000 100 0.005 0.39
60 10000 100 0.006 0.46
70 10000 100 0.007 0.49
80 10000 100 0.008 0.54
90 10000 100 0.009 0.59
100 10000 100 0.01 0.64
110 10000 100 0.011 0.66
120 10000 100 0.012 0.69
130 10000 100 0.013 0.74
140 10000 100 0.014 0.8
150 10000 100 0.015 0.82
160 10000 100 0.016 0.85
170 10000 100 0.017 0.87
180 10000 100 0.018 0.87
190 10000 100 0.019 0.88
200 10000 100 0.02 0.9
210 10000 100 0.021 0.92
220 10000 100 0.022 0.92
230 10000 100 0.023 0.93
240 10000 100 0.024 0.93
250 10000 100 0.025 0.94
260 10000 100 0.026 0.94
270 10000 100 0.027 0.94
280 10000 100 0.028 0.95
290 10000 100 0.029 0.95
300 10000 100 0.03 0.96
310 10000 100 0.031 0.96
320 10000 100 0.032 0.96
330 10000 100 0.033 0.96
340 10000 100 0.034 0.96
350 10000 100 0.035 0.96
360 10000 100 0.036 0.96
370 10000 100 0.037 0.97
380 10000 100 0.038 0.97
390 10000 100 0.039 0.97
400 10000 100 0.04 0.99
410 10000 100 0.041 0.99
420 10000 100 0.042 0.99
430 10000 100 0.043 0.99
440 10000 100 0.044 0.99
450 10000 100 0.045 0.99
460 10000 100 0.046 0.99
470 10000 100 0.047 0.99
480 10000 100 0.048 0.99
490 10000 100 0.049 0.99
500 10000 100 0.05 0.99
510 10000 100 0.051 0.99
520 10000 100 0.052 0.99
530 10000 100 0.053 0.99
540 10000 100 0.054 0.99
550 10000 100 0.055 0.99
560 10000 100 0.056 0.99
570 10000 100 0.057 0.99
580 10000 100 0.058 0.99
590 10000 100 0.059 0.99
600 10000 100 0.06 1.0
610 10000 100 0.061 1.0
620 10000 100 0.062 1.0
630 10000 100 0.063 1.0
640 10000 100 0.064 1.0
650 10000 100 0.065 1.0
660 10000 100 0.066 1.0
670 10000 100 0.067 1.0
680 10000 100 0.068 1.0
690 10000 100 0.069 1.0
700 10000 100 0.07 1.0
710 10000 100 0.071 1.0
720 10000 100 0.072 1.0
730 10000 100 0.073 1.0
740 10000 100 0.074 1.0
750 10000 100 0.075 1.0
760 10000 100 0.076 1.0
770 10000 100 0.077 1.0
780 10000 100 0.078 1.0
790 10000 100 0.079 1.0
800 10000 100 0.08 1.0
810 10000 100 0.081 1.0
820 10000 100 0.082 1.0
830 10000 100 0.083 1.0
840 10000 100 0.084 1.0
850 10000 100 0.085 1.0
860 10000 100 0.086 1.0
870 10000 100 0.087 1.0
880 10000 100 0.088 1.0
890 10000 100 0.089 1.0
900 10000 100 0.09 1.0
910 10000 100 0.091 1.0
920 10000 100 0.092 1.0
930 10000 100 0.093 1.0
940 10000 100 0.094 1.0
950 10000 100 0.095 1.0
960 10000 100 0.096 1.0
970 10000 100 0.097 1.0
980 10000 100 0.098 1.0
990 10000 100 0.099 1.0
1000 10000 100 0.1 1.0
1010 10000 100 0.101 1.0
1020 10000 100 0.102 1.0
1030 10000 100 0.103 1.0
1040 10000 100 0.104 1.0
1050 10000 100 0.105 1.0
1060 10000 100 0.106 1.0
1070 10000 100 0.107 1.0
1080 10000 100 0.108 1.0
1090 10000 100 0.109 1.0
1100 10000 100 0.11 1.0
1110 10000 100 0.111 1.0
1120 10000 100 0.112 1.0
1130 10000 100 0.113 1.0
1140 10000 100 0.114 1.0
1150 10000 100 0.115 1.0
1160 10000 100 0.116 1.0
1170 10000 100 0.117 1.0
1180 10000 100 0.118 1.0
1190 10000 100 0.119 1.0
1200 10000 100 0.12 1.0
1210 10000 100 0.121 1.0
1220 10000 100 0.122 1.0
1230 10000 100 0.123 1.0
1240 10000 100 0.124 1.0
1250 10000 100 0.125 1.0
1260 10000 100 0.126 1.0
1270 10000 100 0.127 1.0
1280 10000 100 0.128 1.0
1290 10000 100 0.129 1.0
1300 10000 100 0.13 1.0
1310 10000 100 0.131 1.0
1320 10000 100 0.132 1.0
1330 10000 100 0.133 1.0
1340 10000 100 0.134 1.0
1350 10000 100 0.135 1.0
1360 10000 100 0.136 1.0
1370 10000 100 0.137 1.0
1380 10000 100 0.138 1.0
1390 10000 100 0.139 1.0
1400 10000 100 0.14 1.0
1410 10000 100 0.141 1.0
1420 10000 100 0.142 1.0
1430 10000 100 0.143 1.0
1440 10000 100 0.144 1.0
1450 10000 100 0.145 1.0
1460 10000 100 0.146 1.0
1470 10000 100 0.147 1.0
1480 10000 100 0.148 1.0
1490 10000 100 0.149 1.0
1500 10000 100 0.15 1.0
1510 10000 100 0.151 1.0
1520 10000 100 0.152 1.0
1530 10000 100 0.153 1.0
1540 10000 100 0.154 1.0
1550 10000 100 0.155 1.0
1560 10000 100 0.156 1.0
1570 10000 100 0.157 1.0
1580 10000 100 0.158 1.0
1590 10000 100 0.159 1.0
1600 10000 100 0.16 1.0
1610 10000 100 0.161 1.0
1620 10000 100 0.162 1.0
1630 10000 100 0.163 1.0
1640 10000 100 0.164 1.0
1650 10000 100 0.165 1.0
1660 10000 100 0.166 1.0
1670 10000 100 0.167 1.0
1680 10000 100 0.168 1.0
1690 10000 100 0.169 1.0
1700 10000 100 0.17 1.0
1710 10000 100 0.171 1.0
1720 10000 100 0.172 1.0
1730 10000 100 0.173 1.0
1740 10000 100 0.174 1.0
1750 10000 100 0.175 1.0
1760 10000 100 0.176 1.0
1770 10000 100 0.177 1.0
1780 10000 100 0.178 1.0
1790 10000 100 0.179 1.0
1800 10000 100 0.18 1.0
1810 10000 100 0.181 1.0
1820 10000 100 0.182 1.0
1830 10000 100 0.183 1.0
1840 10000 100 0.184 1.0
1850 10000 100 0.185 1.0
1860 10000 100 0.186 1.0
1870 10000 100 0.187 1.0
1880 10000 100 0.188 1.0
1890 10000 100 0.189 1.0
1900 10000 100 0.19 1.0
1910 10000 100 0.191 1.0
1920 10000 100 0.192 1.0
1930 10000 100 0.193 1.0
1940 10000 100 0.194 1.0
1950 10000 100 0.195 1.0
1960 10000 100 0.196 1.0
1970 10000 100 0.197 1.0
1980 10000 100 0.198 1.0
1990 10000 100 0.199 1.0
2000 10000 100 0.2 1.0
2010 10000 100 0.201 1.0
2020 10000 100 0.202 1.0
2030 10000 100 0.203 1.0
2040 10000 100 0.204 1.0
2050 10000 100 0.205 1.0
2060 10000 100 0.206 1.0
